familyid,last_name,divorcedparents
428371,Levey,0
428372,Bayldon,0
428373,Rolfini,0
428374,Pervew,0
428375,Audsley,0
428376,Rucklesse,0
428377,Bediss,1
428378,Allmark,0
428379,Scoffins,0
428380,Mozzetti,1
428381,Gilchriest,0
428382,Kingshott,0
428383,Keller,1
428384,MacPeake,1
428385,Navaro,1
428386,Heliar,0
428387,Mugglestone,0
428388,Habden,0
428389,Cutress,0
428390,Prickett,0
428391,Overlow,0
428392,Grinsdale,0
428393,Ivanchenkov,0
428394,Nund,0
428395,Micallef,0
428396,Pooke,0
428397,Abbes,1
428398,Enrrico,1
428399,Chilley,1
428400,Norgate,1
428401,Ferrarone,0
428402,Gras,0
428403,Enrico,0
428404,de Wilde,0
428405,Rodger,0
428406,Hickin,0
428407,Standall,1
428408,Braunroth,1
428409,Dinnis,1
428410,Ginni,0
428411,Binney,0
428412,Casetta,0
428413,Boundy,1
428414,Blum,1
428415,Merdew,0
428416,Steely,0
428417,Theobalds,0
428418,Jaeggi,0
428419,O'Brallaghan,0
428420,Underdown,1
428421,Plomer,1
428422,Portsmouth,0
428423,Wadham,0
428424,Deverille,0
428425,Burnham,0
428426,Kohrsen,0
428427,Ferreira,0
428428,MacCleod,1
428429,Cayzer,0
428430,Belhomme,0
428431,Knutton,0
428432,Londsdale,0
428433,Chicotti,1
428434,Gilbert,0
428435,Blance,0
428436,Robeson,0
428437,Sheeran,1
428438,Grice,1
428439,Biaggioli,0
428440,Vanderson,0
428441,Capini,1
428442,Bordone,1
428443,Tranfield,1
428444,Domnin,0
428445,Meeks,0
428446,Marchment,1
428447,Tipping,0
428448,Mordaunt,0
428449,Jones,0
428450,Mintoff,0
428451,Stoad,0
428452,Freund,0
428453,Searston,1
428454,Rakes,0
428455,Verdie,0
428456,Gledhall,0
428457,Eliassen,0
428458,Fawdrie,0
428459,Gatecliff,0
428460,O'Lochan,0
428461,Duesbury,0
428462,Bluett,0
428463,Stit,1
428464,McDowell,1
428465,Farrear,0
428466,Vallance,0
428467,Palia,0
428468,Stalman,0
428469,Croall,0
428470,Nuschke,0
428471,Delnevo,0
428472,Zisneros,0
428473,Cluely,0
428474,Claisse,0
428475,Sharvill,0
428476,Peskin,0
428477,Ros,0
428478,Loffel,0
428479,Coull,0
428480,Acres,1
428481,Hughlock,1
428482,Pendleberry,0
428483,Gregr,0
428484,Abrahamsson,0
428485,Altimas,1
428486,Petrasch,1
428487,Hasser,0
428488,Corten,0
428489,Faill,0
428490,Romaint,0
428491,Arnholz,0
428492,Throughton,0
428493,Pigott,0
428494,Sherland,0
428495,Lomaz,0
428496,Baulcombe,0
428497,Ingrey,1
428498,Bransden,0
428499,Camerati,0
428500,Reeveley,0
428501,Langfitt,0
428502,Riddick,0
428503,Jerzyk,0
428504,Parks,0
428505,Wallas,0
428506,Coady,0
428507,Trodler,0
428508,Bohlmann,0
428509,Moulton,1
428510,Babon,1
428511,Titmuss,1
428512,Boffey,1
428513,Doulton,0
428514,Rhule,0
428515,Cruft,1
428516,Loughlan,1
428517,Gillis,0
428518,Knapton,0
428519,Fulcher,0
428520,Daily,0
428521,Jowle,0
428522,Payn,0
428523,McCarty,0
428524,Drew,0
428525,Dunican,0
428526,Houlson,0
428527,Kemery,0
428528,Tolworthie,0
428529,Tolputt,0
428530,Tull,1
428531,Do,0
428532,Trowell,0
428533,Rogerson,1
428534,Leven,1
428535,Oppery,0
428536,Richardsson,0
428537,Davidove,0
428538,Willsmore,1
428539,MacCaughey,1
428540,Stancliffe,0
428541,Iannini,1
428542,Everix,1
428543,Dorton,0
428544,Robbins,0
428545,Larrie,0
428546,Visco,0
428547,Strood,0
428548,Pendleberry,1
428549,Bunyard,0
428550,Le Bosse,0
428551,Baswall,0
428552,Wapplington,0
428553,Davidsson,1
428554,McCarty,0
428555,Whitelaw,1
428556,Berrecloth,0
428557,Trudgion,0
428558,Larway,0
428559,Gummary,0
428560,Keetch,1
428561,Fowley,0
428562,Neames,0
428563,Labin,1
428564,Skippon,1
428565,Kiddle,0
428566,Pickup,0
428567,Instock,0
428568,Kybert,1
428569,Streak,0
428570,Josovitz,0
428571,Ghion,0
428572,Molden,0
428573,Rabjohns,0
428574,Hatherley,0
428575,Overington,0
428576,Restill,0
428577,Gomar,0
428578,Furphy,0
428579,Cheeke,0
428580,Dossettor,0
428581,Scathard,1
428582,Akess,1
428583,Ambrose,1
428584,Wilder,0
428585,Tither,0
428586,Fouldes,0
428587,Penwell,1
428588,Eva,1
428589,Laying,0
428590,Pinke,0
428591,Breeds,1
428592,Gregolotti,1
428593,Bothram,1
428594,Bunn,0
428595,Lyptrit,0
428596,Lyman,1
428597,Ladell,0
428598,Cush,0
428599,Krysiak,0
428600,Alexandrou,1
428601,Paddeley,1
428602,Fomichyov,0
428603,Molder,0
428604,Gawkroge,0
428605,Commin,1
428606,Sickert,0
428607,McTeague,0
428608,Cliffe,0
428609,Sarginson,0
428610,Pere,0
428611,Askham,1
428612,Danzig,0
428613,Grenshiels,0
428614,Goodall,1
428615,Goolding,1
428616,Mossdale,0
428617,Zecchi,1
428618,Routhorn,0
428619,Purcer,0
428620,Jurgen,0
428621,Gotecliffe,0
428622,Dundendale,0
428623,Torrijos,0
428624,Garner,0
428625,Whilde,0
428626,Godbehere,1
428627,Wapple,0
428628,Bonehill,0
428629,Rollett,0
428630,Herley,0
428631,Danielian,0
428632,Matterdace,1
428633,Hardern,0
428634,Ebbage,0
428635,Issakov,1
428636,Bertholin,0
428637,Launder,1
428638,Attree,1
428639,Littlefair,1
428640,Cuttle,1
428641,Dimitrescu,0
428642,Convery,1
428643,Restill,0
428644,Korting,1
428645,Cuolahan,0
428646,Dissman,0
428647,Jeandillou,0
428648,Belmont,0
428649,Feaveryear,0
428650,Benian,1
428651,Huggen,1
428652,Moscrop,0
428653,Atack,0
428654,Rivlin,1
428655,Sictornes,0
428656,Millins,0
428657,Kleinmintz,0
428658,Jezard,0
428659,Gilbert,0
428660,Najara,0
428661,McIlvenna,0
428662,Penn,0
428663,Keirle,0
428664,Camblin,1
428665,Trodler,1
428666,Monketon,1
428667,Atyeo,1
428668,Chilles,0
428669,Vint,0
428670,Alldritt,0
428671,Probetts,0
428672,Bussens,0
428673,Inman,0
428674,Mackstead,0
428675,Ebbutt,0
428676,Binner,0
428677,Hurich,1
428678,Marielle,0
428679,Ritchings,0
428680,Chellam,1
428681,Malim,1
428682,Denver,0
428683,Thal,0
428684,Abrahami,0
428685,Menure,0
428686,Bevans,0
428687,Cordet,0
428688,Trussell,0
428689,Bevis,0
428690,Scholig,1
428691,Breming,1
428692,Kobke,0
428693,Lere,1
428694,Fouldes,1
428695,Burnside,1
428696,Wehnerr,0
428697,Tembridge,0
428698,Aylmer,0
428699,Nuss,0
428700,Sijmons,1
428701,Hearnden,0
428702,Squeers,1
428703,Need,0
428704,Dobbs,1
428705,Caldow,0
428706,Grombridge,0
428707,Sheasby,0
428708,Schwander,0
428709,Trimmill,0
428710,Geratasch,0
428711,Patria,0
428712,Ranscombe,1
428713,Shoebrook,0
428714,Lawlance,0
428715,Weild,0
428716,Robben,1
428717,Deeming,0
428718,Baxendale,0
428719,St. Hill,0
428720,Giorgeschi,0
428721,Castagno,0
428722,Frame,0
428723,Gercke,1
428724,Collens,0
428725,Groveham,0
428726,Kensy,0
428727,Arnott,1
428728,Langran,0
428729,Waslin,1
428730,Jovasevic,0
428731,Saunt,0
428732,MacQuaker,0
428733,Eisig,0
428734,Bartley,0
428735,Giberd,0
428736,Pelfer,1
428737,Pull,0
428738,Pearlman,0
428739,Franzettoini,0
428740,Huriche,1
428741,Traice,0
428742,Kennan,0
428743,Bower,0
428744,Antonazzi,1
428745,Farrar,0
428746,Blanchflower,0
428747,Eslinger,0
428748,Baccup,0
428749,McDermott-Row,0
428750,Zute,0
428751,Lumm,0
428752,Klink,1
428753,Casassa,0
428754,Massel,0
428755,Dorrian,1
428756,Riddock,0
428757,Hodgon,0
428758,Pond-Jones,0
428759,Ryce,0
428760,Hasnney,1
428761,Ive,0
428762,Kenset,0
428763,Milleton,0
428764,Sellen,0
428765,McGarrahan,0
428766,McCrossan,1
428767,Malley,1
428768,Dawson,0
428769,Son,0
428770,Flippelli,1
428771,Crank,0
428772,MacMaykin,0
428773,Welman,0
428774,Muggeridge,1
428775,Nathon,0
428776,Lewknor,0
428777,Unwins,0
428778,Culter,1
428779,Gellion,0
428780,Connerly,0
428781,Greatbank,1
428782,Hevner,1
428783,Buncher,0
428784,Mannering,1
428785,Di Biasio,1
428786,Volet,0
428787,Plumptre,0
428788,Lough,0
428789,Winwright,0
428790,Randlesome,0
428791,Dowles,0
428792,Kilbane,1
428793,Durrand,1
428794,Mulchrone,1
428795,Kirkland,0
428796,Mc Carrick,0
428797,Maraga,0
428798,Tyson,0
428799,Gemmill,0
428800,Lordon,0
428801,Ossipenko,0
428802,Berndtsson,0
428803,Goodale,0
428804,Grimbaldeston,1
428805,Faircley,1
428806,Uzielli,1
428807,Menier,1
428808,Beane,0
428809,Oyley,0
428810,Littley,0
428811,Wyman,0
428812,Gehrts,1
428813,Feldstern,0
428814,Luckes,1
428815,Kemmish,0
428816,Feast,1
428817,Spendlove,0
428818,Cardis,0
428819,Regglar,0
428820,Ygou,1
428821,Leborgne,0
428822,Yannikov,1
428823,Hinrichs,1
428824,Ride,0
428825,Headly,1
428826,Bust,0
428827,Whittenbury,0
428828,Dungate,0
428829,Nice,0
428830,Titchmarsh,0
428831,Mackstead,0
428832,Chessman,0
428833,Rubinowitsch,0
428834,Hugonneau,0
428835,Onn,0
428836,Creffeild,1
428837,Drable,0
428838,Harbottle,1
428839,Wilse,0
428840,Sargison,1
428841,Lucken,0
428842,Pellitt,0
428843,Lyenyng,0
428844,Yetts,0
428845,Dank,1
428846,Ferrieri,1
428847,Hamblyn,0
428848,Hestrop,1
428849,Pinnell,0
428850,Sones,0
428851,Towey,0
428852,Malby,0
428853,Mowle,0
428854,Shoebridge,1
428855,Gowrich,0
428856,Coit,0
428857,Cayzer,0
428858,Cardis,0
428859,O'Loughnan,0
428860,Di Ruggero,1
428861,Lindgren,0
428862,Fennessy,0
428863,Louw,0
428864,Brigman,1
428865,Shiel,1
428866,Rookesby,0
428867,Morando,1
428868,Laybourn,1
428869,Mudie,0
428870,Blinckhorne,0
428871,Athow,1
428872,Gerren,1
428873,Featherstonhaugh,0
428874,Brosnan,0
428875,Duthie,1
428876,McVeagh,0
428877,Olle,0
428878,Meekings,1
428879,Slark,0
428880,Pepis,0
428881,Bottell,0
428882,Connold,0
428883,Sansom,0
428884,Fairfoul,1
428885,Patley,0
428886,Thurley,0
428887,Knightsbridge,0
428888,Grieves,0
428889,Bridal,0
428890,Marsters,0
428891,Bramo,0
428892,Mattinson,0
428893,Wringe,0
428894,Snyder,1
428895,Beyer,0
428896,Jeandin,1
428897,Wareham,0
428898,Britten,0
428899,Habben,0
428900,Mac,0
428901,McGoon,0
428902,Volks,0
428903,Paulino,0
428904,Senecaut,0
428905,Pietruschka,1
428906,Loughead,0
428907,Kasperski,1
428908,Jizhaki,1
428909,Aizikowitz,0
428910,Lancaster,0
428911,Ambroz,0
428912,Gethouse,0
428913,Bollom,0
428914,Narramor,0
428915,Lattimore,0
428916,Fillery,0
428917,Becconsall,0
428918,Ponten,1
428919,Ahern,0
428920,Tabbitt,0
428921,Nugent,0
428922,Schoroder,1
428923,Mallabone,1
428924,Dumphries,0
428925,Frear,0
428926,O' Gara,1
428927,Griston,0
428928,Wilder,0
428929,Bickle,1
428930,Urry,0
428931,Zavattari,0
428932,Briscow,1
428933,Flaxman,0
428934,Baiden,0
428935,Harnwell,0
428936,Lempel,1
428937,Emilien,0
428938,Hurkett,0
428939,Buske,0
428940,Channon,0
428941,Dyneley,0
428942,Gowthrop,0
428943,Huntingdon,0
428944,Ebbing,1
428945,Cawthery,0
428946,Grene,1
428947,Fortey,0
428948,Donaher,0
428949,Mangon,0
428950,Chard,1
428951,Whalebelly,0
428952,Balcers,0
428953,Fines,0
428954,Drew,0
428955,Clewley,0
428956,Servante,0
428957,Josefsohn,0
428958,Meconi,0
428959,Blowin,0
428960,Consterdine,1
428961,Rushforth,0
428962,Crunkhorn,0
428963,Pettitt,0
428964,Limer,0
428965,Gothliff,0
428966,Revens,0
428967,Huggill,0
428968,Wyvill,0
428969,Fawloe,1
428970,Baribal,0
428971,Joret,0
428972,Mayo,0
428973,Mattke,1
428974,Radolf,0
428975,Worgen,0
428976,Tomanek,1
428977,Busswell,0
428978,Hairs,0
428979,Doughty,0
428980,Brixey,0
428981,Lichfield,0
428982,Poppy,0
428983,Willingam,0
428984,Stollsteiner,1
428985,Keniwell,0
428986,Spendlove,0
428987,Magwood,0
428988,Cudby,1
428989,Scheu,1
428990,Kluge,1
428991,Konerding,0
428992,Beardshaw,1
428993,Stygall,0
428994,Donnelly,0
428995,Trewhella,0
428996,Laying,0
428997,Comellini,1
428998,Welbourn,1
428999,Gravell,0
429000,Durward,0
429001,Raggatt,0
429002,Kerrey,0
429003,Hissett,1
429004,Mumby,1
429005,Duly,1
429006,Bowlesworth,1
429007,Bambra,0
429008,Quantrell,0
429009,Lascelles,0
429010,Willes,0
429011,Collacombe,0
429012,Millery,0
429013,Deviney,0
429014,Duiged,1
429015,Drane,0
429016,Neissen,0
429017,Aylmer,0
429018,Gullefant,0
429019,Vlasenko,0
429020,Butts,0
429021,Arbuckel,1
429022,Burstow,1
429023,Grigoryov,0
429024,Reuther,0
429025,Dolling,1
429026,Baggally,0
429027,Atcheson,0
429028,Arkcoll,0
429029,Houndesome,0
429030,O' Gara,1
429031,Sliman,0
429032,Fawdery,0
429033,Foster,0
429034,Kellick,0
429035,Stidston,1
429036,Gilhespy,0
429037,Caddens,0
429038,Grose,0
429039,Badrick,0
429040,Bottell,0
429041,Grubb,0
429042,Nolton,0
429043,Christall,0
429044,Stollsteiner,1
429045,Coit,0
429046,Grimme,0
429047,Chaplyn,1
429048,Brompton,0
429049,Mixter,0
429050,McConachie,0
429051,Arkcoll,0
429052,Keeble,0
429053,Whaites,0
429054,Springtorpe,1
429055,Ebbotts,1
429056,Forber,1
429057,Abramowitz,0
429058,Klimes,0
429059,Wither,1
429060,Klouz,0
429061,Lusty,0
429062,Gerry,0
429063,Cawthron,0
429064,Winley,0
429065,Bromige,0
429066,Measham,0
429067,Farlane,0
429068,Ketteridge,0
429069,Leaton,0
429070,Asher,0
429071,Walles,1
429072,Attac,0
429073,Cowing,0
429074,Mathie,1
429075,Reede,0
429076,Ornils,0
429077,Dugood,0
429078,Calbreath,0
429079,Grice,0
429080,Le Clercq,1
429081,Dwire,0
429082,Wardingly,0
429083,Tylor,0
429084,Lempke,0
429085,Yanyshev,0
429086,Vaillant,0
429087,Behnen,1
429088,Davie,0
429089,Reith,0
429090,Dunnion,1
429091,Edelston,0
429092,Mordin,1
429093,Vanyarkin,0
429094,Reedy,0
429095,Newsome,0
429096,Son,0
429097,Hush,0
429098,Grenter,1
429099,Kitchingham,0
429100,Mugglestone,0
429101,Dalston,0
429102,Primrose,1
429103,Vern,1
429104,Tomczak,0
429105,Royal,0
429106,Simmank,0
429107,Konert,0
429108,Milligan,0
429109,Haye,0
429110,Tortoise,0
429111,Yantsev,0
429112,Griffey,0
429113,Grigore,1
429114,Spight,0
429115,Thorouggood,0
429116,Dand,0
429117,McPaik,0
429118,Van Arsdall,0
429119,Gallahue,0
429120,Antic,0
429121,Roncelli,0
429122,Arrighetti,0
429123,Antrack,0
429124,Castille,0
429125,Ferryman,1
429126,Ruselin,0
429127,Parnall,0
429128,Gaydon,0
429129,Nobriga,0
429130,Josupeit,1
429131,Akaster,0
429132,Thibodeaux,1
429133,Targetter,0
429134,Soles,0
429135,Fishburn,0
429136,Rootes,0
429137,Greensides,0
429138,Thirlwell,0
429139,Dine-Hart,0
429140,Lillico,0
429141,Onn,0
429142,Stavers,0
429143,Lauritzen,0
429144,Bidgood,0
429145,Dimitru,0
429146,Hasser,1
429147,Clogg,1
429148,Robben,1
429149,Mattisssen,0
429150,Marham,1
429151,Blodg,1
429152,Espinos,0
429153,McQuin,0
429154,Millins,0
429155,Hopkins,0
429156,Berkelay,0
429157,Conrard,0
429158,Manthroppe,0
429159,Roll,1
429160,Foxall,0
429161,Taffie,0
429162,Westhead,0
429163,Penkethman,0
429164,Cawtheray,1
429165,Pudsall,0
429166,Bloyes,0
429167,Thunderchief,0
429168,Landor,1
429169,Beaument,0
429170,Turney,0
429171,Plumridge,0
429172,Auld,0
429173,Odeson,0
429174,Breem,0
429175,Greed,0
429176,Thurston,1
429177,Wrigglesworth,0
429178,Bedbury,0
429179,Knutton,0
429180,Bickers,0
429181,Delnevo,1
429182,Davie,0
429183,Abramsky,1
429184,Trattles,1
429185,St. Leger,0
429186,Kenewell,0
429187,McKeaveney,0
429188,Perschke,0
429189,Vaney,1
429190,Swateridge,0
429191,Hawkshaw,0
429192,Wickman,1
429193,Colebourn,1
429194,Frenzel;,0
429195,Kitchenham,0
429196,Treher,1
429197,Tireman,0
429198,Lilliman,1
429199,Simondson,0
429200,Lassetter,1
429201,Dealy,0
429202,Goldis,0
429203,Geerling,0
429204,Illyes,0
429205,Preator,0
429206,Lines,0
429207,Largent,1
429208,Briscow,0
429209,Radbourne,0
429210,Wray,1
429211,Braden,0
429212,McNalley,1
429213,Goaks,1
429214,McLardie,0
429215,Spicer,0
429216,McGahy,0
429217,Ambrosetti,1
429218,Heinreich,1
429219,Winpenny,1
429220,Summerlie,1
429221,Aylesbury,1
429222,Loffel,1
429223,Barnett,0
429224,Leece,1
429225,Gooders,0
429226,Perillo,1
429227,Glasman,1
429228,Hinsch,0
429229,Draycott,0
429230,Petyt,0
429231,Raccio,0
429232,Blucher,0
429233,Pert,1
429234,Orthmann,0
429235,Le Clercq,1
429236,Bootman,0
429237,Newlove,0
429238,Eunson,0
429239,Willgoose,0
429240,McFayden,0
429241,Barwell,0
429242,Ousbie,1
429243,Mothersole,0
429244,Zanussii,0
429245,Woodman,1
429246,Brigstock,0
429247,Wayt,1
429248,Logsdale,1
429249,Brooking,0
429250,MacAskill,0
429251,O'Kieran,0
429252,Galliard,1
429253,Sworne,0
429254,Proudman,0
429255,Brusle,0
429256,Helm,1
429257,Garretts,1
429258,Birrel,1
429259,Gavaran,1
429260,Verick,0
429261,Pedder,0
429262,Yurikov,0
429263,Gagie,0
429264,Bartelet,1
429265,Pashby,0
429266,Bottell,0
429267,Barrs,0
429268,Collin,1
429269,Edsell,0
429270,Gutcher,1
429271,Iacovelli,0
429272,Koeppe,1
429273,McCrorie,0
429274,Tolworthie,1
429275,Popeley,0
429276,Cardis,1
429277,Cornick,0
429278,Flaunier,0
429279,Devote,0
429280,Bustard,0
429281,Marchbank,0
429282,Favel,0
429283,McFadden,0
429284,Rockell,0
429285,Lendon,0
429286,Ewen,0
429287,Breming,1
429288,Nerheny,0
429289,Kitchingham,0
429290,McCrillis,0
429291,Tolworthy,0
429292,Bridge,1
429293,Cordey,0
429294,Ker,0
429295,Farnes,1
429296,Rominov,0
429297,Wainwright,1
429298,Vedyaev,1
429299,Brunning,0
429300,Knapton,0
429301,Demageard,0
429302,Sidgwick,0
429303,Goldup,0
429304,Balfe,0
429305,Ollerearnshaw,0
429306,Kaas,0
429307,Dello,0
429308,McEntegart,0
429309,Noni,0
429310,Alennikov,0
429311,Rosenschein,0
429312,Coltart,0
429313,Overlow,0
429314,Jendricke,1
429315,Lowman,1
429316,D'Costa,0
429317,Tilt,0
429318,Doggett,0
429319,Fisby,0
429320,Stango,0
429321,Bernholt,0
429322,Belchem,0
429323,Jurisch,1
429324,Overington,0
429325,Winnett,0
429326,Broxap,0
429327,Maxstead,1
429328,Scothron,1
429329,Gooders,1
429330,Medcalfe,0
429331,Castle,0
429332,Firby,0
429333,Illyes,1
429334,Brandli,0
429335,Chidley,0
429336,Royce,0
429337,Ambroziak,0
429338,Saw,1
429339,Pote,0
429340,Beal,0
429341,Gambell,1
429342,Primrose,0
429343,Scriven,0
429344,Frizzell,0
429345,Ecob,0
429346,Goude,1
429347,Hurkett,0
429348,Martell,0
429349,Fairn,0
429350,Tranmer,0
429351,Neilus,0
429352,Fensome,0
429353,Condliffe,1
429354,Creffeild,1
429355,Heelis,0
429356,Willars,1
429357,Bernet,1
429358,Browse,0
429359,Dingivan,1
429360,Sargeant,0
429361,Winchurst,0
429362,Chadderton,0
429363,Dunseith,1
429364,Crutchfield,1
429365,Bridal,1
429366,Wilcott,0
429367,Bowell,1
429368,Marien,0
429369,Garnar,1
429370,Deegan,0
429371,Selborne,0
429372,Bodman,1
429373,Wallenger,1
429374,Tyght,0
429375,O'Carran,0
429376,Forst,0
429377,Ubach,1
429378,Vanstone,1
429379,Brownstein,0
429380,Conyers,0
429381,Drewson,0
429382,McGuire,1
429383,Cobleigh,1
429384,Demangeot,0
429385,Pressdee,0
429386,Rolfi,0
429387,Kinsett,0
429388,Peacocke,0
429389,Gately,1
429390,Lindup,0
429391,Crimmins,0
429392,Forri,1
429393,Tibbotts,0
429394,Ruddiforth,0
429395,Hourstan,0
429396,Cannan,0
429397,Renoden,0
429398,Castagnone,1
429399,Winram,0
429400,Dawney,0
429401,Campione,0
429402,Urlich,0
429403,Grenshiels,0
429404,Kippen,0
429405,Vernall,0
429406,Clohissy,0
429407,Stammers,0
429408,Newbery,0
429409,Fairfoul,1
429410,Conyers,0
429411,Kluss,0
429412,Stitle,0
429413,McMonnies,0
429414,Fishby,0
429415,Keable,1
429416,Hirth,0
429417,Attarge,0
429418,Deakan,0
429419,Copplestone,0
429420,Allderidge,0
429421,Iremonger,0
429422,Mc Comb,0
429423,Trinke,0
429424,Hane,0
429425,Grasha,0
429426,Dearlove,1
429427,Flieger,0
429428,McLemon,0
429429,Tisor,1
429430,Regitz,1
429431,Cutress,0
429432,Quinton,0
429433,Hierro,0
429434,Grindley,0
429435,Yukhtin,0
429436,Corpes,1
429437,Ripon,0
429438,Plimmer,0
429439,Thurlby,1
429440,Kundert,0
429441,Halahan,0
429442,Boswood,0
429443,Sowten,0
429444,Braisher,0
429445,Warmisham,0
429446,Woolmer,0
429447,Mauditt,0
429448,Methven,0
429449,Rubie,0
429450,Yeiles,0
429451,Huzzey,0
429452,Reilinger,0
429453,Messruther,1
429454,McGaugey,0
429455,Collens,0
429456,Filkin,0
429457,Prantl,0
429458,McIlwraith,0
429459,Simao,0
429460,Fairn,0
429461,Wewell,1
429462,Schnieder,0
429463,Gask,1
429464,Bunyard,0
429465,MacFaell,1
429466,Divina,0
429467,Hurich,1
429468,Braemer,0
429469,Halloway,0
429470,Netherwood,1
429471,Grenter,0
429472,Kettlesing,1
429473,Gawn,1
429474,Slyvester,0
429475,Domel,0
429476,Bernardy,1
429477,Goublier,0
429478,Borrowman,0
429479,Haestier,1
429480,Sansun,0
429481,Comi,0
429482,Swaden,0
429483,Likly,0
429484,Barmby,1
429485,Spilsbury,0
429486,Lawless,1
429487,MacAnellye,0
429488,Mazella,0
429489,Zettler,0
429490,Stare,1
429491,Fury,1
429492,Dutton,0
429493,Roblou,0
429494,Geraudy,0
429495,Flecknoe,0
429496,Jakoubec,0
429497,Blague,0
429498,Garnar,1
429499,Pover,0
429500,Conklin,0
429501,Humphries,0
429502,Mounce,0
429503,Ollin,0
429504,MacTeggart,1
429505,Roscoe,1
429506,Stutte,0
429507,Eva,1
429508,Meldon,1
429509,McGrouther,0
429510,Kilgallon,1
429511,Dallimare,0
429512,McPake,0
429513,Labden,0
429514,Duchesne,0
429515,Werndly,0
429516,Townshend,1
429517,Waddie,1
429518,Worsell,1
429519,Rodie,0
