childid,first_name,familyid,age,misbehaviorindex
109388,Ashley,427022,3,0.1514040434
109389,Caryl,427023,3,0.1549092236
109390,Timmie,427023,1,0.0021854132
109391,Oberon,427024,7,0.3536064588
109392,Judah,427024,17,0.0015308667
109393,Alikee,427025,13,0.0000569679
109394,Kale,427026,10,0.0015950206
109395,Douglas,427027,8,2.1558104E-8
109396,Kora,427028,6,0.0167893207
109397,Janos,427029,0,0.4653097969
109398,Sigismund,427029,0,0.006927994
109399,Sarette,427030,14,0.912462481
109400,Myrilla,427031,15,0.7458393887
109401,Rheba,427031,4,0.6152006513
109402,Nelly,427031,15,0.4361644463
109403,Dewain,427032,6,0.1723049844
109404,Yancey,427033,3,0.7410766514
109405,Winnie,427034,7,0.101222073
109406,Raven,427035,15,0.4572028614
109407,Merralee,427035,9,0.0051201296
109408,Lissi,427036,2,0.7136285468
109409,Buckie,427037,9,0.1046873299
109410,Em,427038,8,0.1503558482
109411,Raimundo,427038,12,0.2826613397
109412,Bernadina,427039,14,0.0187130205
109413,Ginger,427039,1,0.0099762994
109414,Tiffany,427040,10,0.0036285032
109415,Nalani,427041,13,0.1911619235
109416,Karena,427042,0,0.0301347465
109417,Richmound,427043,6,0.0029739654
109418,Alasteir,427043,1,0.6109182634
109419,Graehme,427043,8,0.3448269086
109420,Graeme,427044,9,0.1204824356
109421,Timmi,427045,10,0.0003638987
109422,Aviva,427045,0,0.0416114023
109423,Brion,427046,6,3.8241777E-6
109424,Thomasine,427046,3,0.1104176243
109425,Kin,427046,9,0.4152816582
109426,Rockie,427047,2,0.0021503968
109427,Bentlee,427048,6,0.9607313649
109428,Finlay,427049,6,0.0017887243
109429,Emlynne,427049,1,0.4346468169
109430,Constancy,427050,8,0.2075485221
109431,Loleta,427050,12,0.1551192043
109432,Enrique,427051,8,0.0004480442
109433,Maressa,427052,7,0.0023051032
109434,Tallou,427053,8,9.4523355E-7
109435,Dyane,427053,16,0.0001914919
109436,Tori,427053,1,0.5612287751
109437,Fonz,427054,10,0.7677875457
109438,Eugen,427055,7,0.1834614057
109439,Eliza,427055,10,0.1943385809
109440,Gino,427056,5,0.1267270191
109441,Arabele,427057,18,0.0024783491
109442,Sherill,427058,13,6.7041771E-6
109443,Sherline,427058,10,0.0008190638
109444,Tobias,427059,11,0.5085123953
109445,Fredrika,427060,9,0.0005654961
109446,Timofei,427060,14,0.0000211293
109447,Arden,427061,2,0.002657393
109448,Risa,427061,12,0.2716942069
109449,Stephi,427061,14,0.2969997309
109450,Arne,427062,1,0.0005952043
109451,Lukas,427063,14,0.000137293
109452,Kristopher,427064,17,0.1752500371
109453,Walton,427064,17,0.0059487037
109454,Dorotea,427064,6,0.7005738016
109455,Jeannine,427065,1,0.0209568846
109456,Silvanus,427065,6,0.0285228059
109457,Everett,427066,18,0.0815450065
109458,Gordon,427067,6,0.3341639133
109459,Merline,427067,18,0.0177626199
109460,Maiga,427067,7,0.6960072506
109461,Aloin,427068,8,0.0005270853
109462,Paton,427069,0,0.0049201061
109463,Laurella,427070,15,0.0050887852
109464,Erinn,427070,9,0.0033099668
109465,Minor,427071,17,0.0532654647
109466,Tabbatha,427072,13,0.2577315971
109467,Annissa,427073,13,0.2499364722
109468,Mic,427073,9,0.5068005274
109469,Van,427073,6,0.554682668
109470,Bamby,427074,3,0.0333280325
109471,Hannah,427075,7,2.1778512E-6
109472,Nina,427075,10,0.0190788541
109473,Giacopo,427076,3,0.0752932109
109474,Laurent,427077,17,4.4390369E-6
109475,Aurie,427078,7,0.008748333
109476,Michaeline,427079,4,0.3131794533
109477,Annelise,427079,3,0.0611878217
109478,Kiele,427080,17,0.0254493972
109479,Willey,427080,8,0.1506950806
109480,Carmencita,427080,3,0.0001672455
109481,Roarke,427081,6,0.1513080298
109482,Herold,427082,15,9.9701724E-8
109483,Lorelle,427083,5,0.8372483812
109484,Molli,427084,4,0.1648862919
109485,Burgess,427084,18,0.0103168164
109486,Towny,427085,0,0.6110347608
109487,Bridgette,427085,6,0.000026699
109488,Horace,427086,1,0.0068402157
109489,Schuyler,427087,13,0.0027742949
109490,Dame,427088,17,0.4195331269
109491,Laetitia,427089,9,0.6581433753
109492,Deena,427089,18,0.0508408001
109493,Caleb,427090,1,0.0455262766
109494,Dolf,427090,16,0.2529529712
109495,Vivianna,427091,11,0.9039277397
109496,Peder,427092,2,0.0001817849
109497,Gwyn,427092,8,0.1075895929
109498,Sabrina,427092,3,0.0196116406
109499,Tanney,427093,9,0.0037639848
109500,Wanda,427093,15,0.0689056767
109501,Celia,427094,3,3.6991947E-6
109502,Staford,427095,8,0.0801911435
109503,Tonie,427096,6,0.0009815426
109504,Kori,427096,3,0.0315955856
109505,Parke,427097,8,0.0174927759
109506,Ban,427098,5,0.008008745
109507,Imelda,427099,6,0.0472783645
109508,Wheeler,427099,3,0.0288866008
109509,Belvia,427100,0,0.0000853696
109510,Bevon,427101,8,0.8221975748
109511,Bunnie,427102,17,0.6548459998
109512,Carlina,427102,5,0.0415730548
109513,Madelle,427103,12,0.4804360487
109514,Kimberlyn,427103,11,0.2456119903
109515,Claudelle,427104,4,0.192892476
109516,Celine,427105,13,0.0009732933
109517,Susann,427106,4,0.0660571693
109518,Randa,427106,9,0.6692618714
109519,Oneida,427107,7,0.4947471736
109520,Emmalynn,427107,4,0.0003564486
109521,Lari,427108,13,0.1698273193
109522,Aloisia,427109,11,0.367795112
109523,Bran,427110,6,4.104889E-13
109524,Cole,427111,15,0.0062169707
109525,Adolf,427112,10,1.1173044E-7
109526,Danyette,427112,11,0.0024076681
109527,Rebe,427112,12,0.0802073154
109528,Lionello,427113,5,0.0028097955
109529,Paul,427113,7,0.0128639889
109530,Greg,427114,6,3.4282384E-6
109531,Nert,427115,9,0.012196218
109532,Trudy,427115,15,1.2887934E-7
109533,Fletch,427115,1,0.0692685542
109534,Starlin,427116,11,0.8426383481
109535,Mela,427117,7,1.8890133E-7
109536,Jed,427117,13,0.0653516872
109537,Teodorico,427118,7,0.1698644708
109538,Babbie,427118,15,0.103361484
109539,Luelle,427118,3,0.1019995105
109540,Matthiew,427119,6,0.1786914673
109541,Wylie,427119,8,5.9796778E-7
109542,Elly,427120,2,0.0000109135
109543,Karen,427120,11,0.0002817004
109544,Serena,427120,15,0.4173076621
109545,Richart,427121,4,0.3238166588
109546,Vassili,427122,13,0.0000421409
109547,Nadiya,427123,5,0.0271727089
109548,Auroora,427123,6,0.073599455
109549,Thorpe,427124,6,1.1949425E-7
109550,Gerda,427124,11,0.019098571
109551,Josepha,427125,3,0.1322942485
109552,Justinian,427125,8,0.0000492188
109553,Arney,427126,3,0.0079949298
109554,Nessa,427126,13,0.0631527059
109555,Genevra,427126,7,0.6457805816
109556,Charisse,427127,8,0.0012759469
109557,Guillemette,427128,16,0.000925849
109558,Elita,427129,6,0.2979040359
109559,Devinne,427129,2,4.9510603E-9
109560,Kalinda,427130,13,0.0007790697
109561,Ab,427130,6,0.0003209344
109562,Bary,427130,2,0.2330257664
109563,Alonso,427131,15,6.5436718E-9
109564,Carola,427132,5,0.0259566295
109565,Jerrilyn,427132,10,0.3131958723
109566,Lyndell,427133,17,0.0958108185
109567,Clarence,427134,4,3.456227E-12
109568,Vittoria,427135,17,0.0010752227
109569,Findley,427135,16,0.0108429351
109570,Fredelia,427135,4,0.8366435018
109571,Fanni,427136,9,0.1182465205
109572,Asa,427136,4,0.0016301207
109573,Bendix,427137,1,0.6130753062
109574,Colby,427137,7,0.0041839969
109575,Eleni,427138,4,0.0021188616
109576,Roderic,427138,1,0.006885809
109577,Logan,427138,15,0.1019235599
109578,Sissy,427139,1,0.000144436
109579,Isac,427139,15,0.0165368372
109580,Lotte,427139,3,0.9290585329
109581,Lewie,427140,17,0.6983835345
109582,Gannie,427141,3,0.0012131972
109583,Suzie,427141,17,0.0267442658
109584,Erroll,427142,2,0.0030145026
109585,York,427142,6,0.1986051617
109586,Suzie,427142,2,0.2124535532
109587,Hayley,427143,16,0.2304806043
109588,Augusto,427143,15,0.14659882
109589,Karlik,427144,5,0.8663786269
109590,Barris,427145,13,0.0004770529
109591,Keane,427145,2,0.0001088038
109592,Antonietta,427146,13,0.0603317267
109593,Lucas,427146,6,0.199230333
109594,Agace,427147,15,0.7492024976
109595,Monique,427148,7,0.1008174208
109596,Elia,427149,6,0.804061465
109597,Lester,427149,11,0.0010504411
109598,Anatollo,427150,10,0.0633348859
109599,Inez,427150,4,0.6449457013
109600,Justen,427151,9,0.6416194597
109601,Herve,427152,9,0.0041000873
109602,Drona,427153,13,0.01713669
109603,Arvin,427154,1,0.0652026417
109604,Sylvia,427154,4,1.3393591E-6
109605,Stanislas,427154,1,0.8161580828
109606,Erasmus,427155,6,0.9211272706
109607,Deeanne,427156,15,0.0014639982
109608,Antoine,427156,9,0.1365695442
109609,Bryan,427157,16,0.0052639261
109610,Roldan,427158,17,0.1380598559
109611,Paloma,427158,2,0.0121852394
109612,Stefanie,427159,6,1.5556465E-6
109613,Thedric,427159,18,0.4387797989
109614,Clay,427160,9,0.9070941058
109615,Prent,427161,14,0.2844525295
109616,Eldon,427162,6,4.5420047E-6
109617,Dasha,427163,18,0.0190729882
109618,Agace,427164,4,0.000034987
109619,Kristian,427164,5,0.2940345501
109620,Brendan,427164,14,0.0211209912
109621,Arabele,427165,16,0.2224981143
109622,Farly,427165,2,1.8049334E-8
109623,Boot,427166,14,0.005584794
109624,Delmer,427167,10,0.0001261551
109625,Carmina,427167,6,0.1207192979
109626,Gearalt,427168,9,0.0631206946
109627,Zane,427169,17,0.0494052951
109628,Lillian,427169,8,0.0000350394
109629,Marta,427170,0,0.0568108776
109630,Xenos,427170,8,0.0379252165
109631,Estella,427171,12,0.0595096694
109632,Catlaina,427172,12,0.0001254862
109633,Carma,427173,12,0.0021605196
109634,Chet,427173,2,0.6368863395
109635,Rustie,427174,14,0.0727615945
109636,Diana,427175,4,0.0141983246
109637,Carolyn,427175,6,0.000109026
109638,Tiertza,427176,2,2.5218444E-6
109639,Cilka,427177,17,2.715259E-10
109640,Skylar,427177,4,0.3332137607
109641,Patsy,427177,16,0.0003542734
109642,Ronalda,427178,5,0.5206617233
109643,Ashlin,427178,2,0.1477899728
109644,Beaufort,427179,1,0.379321137
109645,Yoshiko,427180,11,0.193959448
109646,Gage,427180,15,0.1270005432
109647,Melessa,427180,6,1.9303242E-6
109648,Karena,427181,4,0.0090763027
109649,Ulises,427182,6,0.4314496258
109650,Lowell,427182,13,0.0610865496
109651,Allegra,427183,17,2.9460993E-6
109652,Taddeo,427183,13,0.0052357313
109653,Maggy,427184,1,0.4606657342
109654,Wylma,427185,17,0.0012749274
109655,Mitchel,427186,8,0.0007253608
109656,Hortense,427187,11,0.0087867751
109657,Rebeka,427187,14,0.0220321106
109658,Debor,427188,12,8.1193843E-7
109659,Carma,427188,5,0.1290103749
109660,Josie,427189,16,0.1191729804
109661,Kailey,427190,11,0.0436663625
109662,Ardene,427190,1,0.0035392035
109663,Gwyn,427191,17,0.1724275509
109664,Cam,427192,9,0.9698505075
109665,Angelita,427192,7,0.4212781402
109666,Iolanthe,427192,15,0.0609217763
109667,Alphonso,427193,14,0.0055301837
109668,Lyn,427193,4,0.5583764574
109669,Yorker,427194,1,0.0000294358
109670,Rem,427194,13,0.0152282886
109671,Nehemiah,427194,10,0.7827617731
109672,Charmane,427195,1,0.055700884
109673,Cindee,427196,11,0.0088965482
109674,Maria,427196,15,0.124015683
109675,Aksel,427196,10,7.2500235E-9
109676,Janeva,427197,8,0.0030119634
109677,Moise,427197,11,0.0003024625
109678,Bradan,427197,11,0.1054891429
109679,Pris,427198,5,0.0002396619
109680,Aylmar,427199,11,0.5667707088
109681,Gregorio,427199,1,0.0694148874
109682,Mathias,427200,2,0.8549707713
109683,Opalina,427201,18,0.1964961255
109684,Darbee,427202,2,0.0043645031
109685,Barbara,427203,10,0.0347146508
109686,Alyson,427204,11,5.9549145E-6
109687,Ruggiero,427205,1,0.0155709969
109688,Minnie,427205,12,0.1134829657
109689,Dawn,427206,7,0.0000445835
109690,Vera,427207,11,0.0000765733
109691,Ingelbert,427208,0,2.1611683E-6
109692,Thane,427208,18,0.5852798668
109693,Robin,427208,9,0.1127860931
109694,Fleming,427209,2,0.7204791273
109695,Kellen,427210,0,0.0011823786
109696,Grete,427211,6,4.2371364E-6
109697,Jacquie,427212,2,0.0052651857
109698,Hillary,427213,5,0.0109182952
109699,Idelle,427213,10,8.2461532E-6
109700,Una,427214,8,0.0820809225
109701,Carleton,427214,9,0.0001872566
109702,Justus,427215,3,0.0001804375
109703,Loren,427215,9,0.1527935722
109704,Mayne,427216,3,0.0383287167
109705,Marcelle,427217,11,4.7600492E-6
109706,Lita,427218,6,0.0001710155
109707,Sharla,427219,4,0.8873685113
109708,Sander,427219,16,0.0425178207
109709,Willetta,427219,14,0.159053283
109710,Ilse,427220,17,0.0052277455
109711,Cletis,427221,4,0.4591962811
109712,Veda,427222,0,0.4733812797
109713,Tabatha,427223,5,0.001267126
109714,Kimbell,427223,8,0.0001554868
109715,Tonnie,427223,2,0.0005203471
109716,Augustina,427224,17,2.3888186E-6
109717,Bruce,427224,13,0.1915317769
109718,Debor,427225,7,0.0885321953
109719,Abbey,427226,13,0.4402720409
109720,Joni,427227,7,0.0000409836
109721,Sargent,427228,8,2.3698656E-8
109722,Nadine,427228,6,0.0255664022
109723,Calypso,427229,7,0.6488273986
109724,Florian,427229,7,0.7369557473
109725,Melessa,427229,12,0.0261161522
109726,Rivkah,427230,17,0.4332760182
109727,Yul,427231,4,0.0043677755
109728,Stavros,427232,10,0.2764968695
109729,Lane,427232,2,0.0042613924
109730,Alene,427233,14,0.0779758364
109731,Turner,427233,15,0.0003421402
109732,Ashlie,427233,18,0.4827280958
109733,Zared,427234,7,0.0275627502
109734,Marvin,427234,13,0.6164372866
109735,Flss,427234,12,0.665697431
109736,Sven,427235,8,0.0364819116
109737,Ethelin,427236,5,0.5787477666
109738,Menard,427237,1,0.2335146822
109739,Berenice,427238,10,0.2433859817
109740,Christal,427239,16,0.0002551743
109741,Tyne,427239,5,0.084867183
109742,Judas,427239,12,0.395873064
109743,Marice,427240,4,0.0000169636
109744,Mendel,427241,13,0.0000131067
109745,Paddy,427242,16,0.0043970068
109746,Babbie,427242,9,0.062443065
109747,Edik,427243,7,0.0085583268
109748,Billy,427244,16,0.2956219602
109749,Geneva,427245,11,0.1111914879
109750,Normy,427245,8,0.6468001634
109751,Kathy,427246,9,0.0599523957
109752,Mortimer,427247,3,0.0848944785
109753,Neddy,427248,6,0.0021437667
109754,Duff,427248,0,0.0007399902
109755,Alice,427248,3,0.0000568742
109756,Laura,427249,9,1.5814494E-8
109757,Alli,427250,15,0.0099623826
109758,Elvyn,427250,15,0.0261401202
109759,Gris,427251,0,0.2041950914
109760,Frances,427252,5,0.0003220844
109761,Neall,427252,16,0.0168775326
109762,Morna,427252,18,0.4559959661
109763,Issiah,427253,16,0.1061461087
109764,Pieter,427254,8,0.0001748459
109765,Amargo,427254,4,0.006769613
109766,Giorgio,427255,2,0.7968205291
109767,Donnamarie,427255,17,2.0739474E-6
109768,Marlie,427256,8,0.0024243187
109769,Charo,427257,14,0.5670492568
109770,Elle,427257,8,0.192575825
109771,Biron,427258,8,1.3632849E-7
109772,Westbrook,427258,0,3.227982E-12
109773,Carmela,427258,14,0.0873878251
109774,Elisabeth,427259,1,0.189514553
109775,Cy,427259,13,0.8247987235
109776,Abeu,427260,11,1.5256834E-6
109777,Adi,427261,11,0.3921332318
109778,Rafael,427262,12,0.0004957241
109779,Tilda,427262,8,0.9783850013
109780,Delmor,427263,3,2.117721E-11
109781,Merla,427264,14,0.0002013715
109782,Far,427265,10,0.006300298
109783,Ailbert,427266,11,0.0074275039
109784,Sal,427266,4,0.0024426843
109785,Rogerio,427267,8,8.4633535E-6
109786,Muire,427267,13,0.055009633
109787,Shelli,427268,0,1.8126964E-8
109788,Darby,427268,9,0.0000516916
109789,Farlee,427269,11,9.3259659E-6
109790,Alina,427269,12,0.0000637883
109791,Dasie,427269,17,0.0788105901
109792,Arte,427270,11,0.0414928128
109793,Molli,427271,16,0.0186681849
109794,Cornie,427271,14,0.2554084364
109795,Zacherie,427271,4,0.1131157364
109796,Roderigo,427272,7,0.0005217895
109797,Doloritas,427272,8,0.0502270357
109798,Dick,427272,1,0.4381307409
109799,Sara-ann,427273,7,0.0116356575
109800,Hester,427273,13,2.1039616E-6
109801,Deena,427273,12,0.8006101877
109802,Hollie,427274,2,0.0000193902
109803,Elene,427274,3,0.0026264439
109804,Larina,427275,4,0.0002006036
109805,Charmine,427275,1,0.0156145864
109806,Gabe,427275,2,0.961497546
109807,Ada,427276,11,0.9375685831
109808,Yance,427276,14,0.1055089004
109809,Dawna,427276,6,0.3929819289
109810,Dani,427277,7,0.0013059349
109811,Valentino,427278,9,0.0822271774
109812,Herbie,427278,6,0.00010308
109813,Leda,427279,5,0.0086381231
109814,Grace,427280,13,0.0035384581
109815,Masha,427281,2,0.5213506908
109816,Marney,427281,1,0.0009558608
109817,Ingrim,427282,4,0.2457302647
109818,Dulciana,427282,14,0.3344960707
109819,Shelbi,427282,16,0.1485155836
109820,Flossy,427283,14,0.8256285525
109821,Lira,427284,10,0.0069878303
109822,Jaye,427285,3,0.4055361514
109823,Eliot,427286,3,0.0024758526
109824,Tyson,427287,16,0.0001776165
109825,Larissa,427288,9,0.0039696542
109826,Jobie,427288,2,0.1997079149
109827,Nancee,427289,8,0.0501432342
109828,Maure,427290,16,0.4018087495
109829,Verney,427290,16,0.0001171593
109830,Jourdan,427290,8,0.6774390255
109831,Pooh,427291,17,1.1807647E-6
109832,Bowie,427292,13,0.0183280619
109833,Marven,427293,10,0.2910961689
109834,Piper,427294,16,0.5044271288
109835,Mallissa,427295,11,1.1027667E-6
109836,Barde,427296,15,0.1195682642
109837,Franz,427296,12,0.0242158703
109838,Nelia,427297,17,0.6351259336
109839,Jewel,427298,8,0.0025392159
109840,Loy,427299,0,0.0059674453
109841,Cash,427300,15,0.8258276998
109842,Kaitlyn,427300,1,0.0138491407
109843,Tuckie,427301,15,1.0736281E-6
109844,Cristi,427301,9,0.0224392874
109845,Tito,427301,2,0.0000256267
109846,Dalston,427302,11,0.0504061345
109847,Florri,427303,8,0.7675483537
109848,Aurora,427303,16,0.0080927071
109849,Christiane,427303,9,0.9566364966
109850,Fabien,427304,6,0.0032665193
109851,Wileen,427305,2,0.0000521043
109852,Audre,427305,5,0.2121121732
109853,Randene,427305,12,0.3991484987
109854,Jorgan,427306,8,1.4515274E-6
109855,Felice,427307,9,8.613565E-6
109856,Abra,427308,16,0.1234928923
109857,Leandra,427308,7,0.0253688511
109858,Warden,427309,2,0.0008005995
109859,Earlie,427310,17,0.7755399936
109860,Julina,427310,11,0.0002135216
109861,Mandy,427310,17,0.0721170848
109862,Vida,427311,5,5.0590846E-9
109863,Deloria,427312,5,0.1312567523
109864,Nady,427312,9,0.3160999971
109865,Jeniece,427313,16,0.1335004424
109866,Aliza,427313,17,0.067501863
109867,Salmon,427313,2,0.9190144659
109868,Jules,427314,1,0.0707491616
109869,Worden,427314,6,0.0152023573
109870,Timothee,427315,13,0.1408762084
109871,Shadow,427315,10,0.4909861442
109872,Pamela,427315,17,0.0011212309
109873,Caresse,427316,10,0.1294460943
109874,Lotta,427316,8,0.000509399
109875,Beatrice,427317,8,2.6259511E-6
109876,Carmon,427317,1,0.0395820977
109877,Eloise,427317,17,0.0499028542
109878,Bernardo,427318,18,0.0001449048
109879,Pietrek,427319,8,0.0032423289
109880,Milly,427320,12,0.0001045452
109881,Rivkah,427320,12,0.0000382817
109882,Joaquin,427320,1,0.1559285172
109883,Benjy,427321,12,0.0008539045
109884,Monika,427321,2,0.0126939153
109885,Guy,427322,7,0.0009151109
109886,Maximilien,427322,7,0.0015968635
109887,Kare,427323,15,0.0108802741
109888,Vince,427323,2,0.0000105495
109889,Oriana,427323,16,0.000889024
109890,Jarrett,427324,4,0.0476773511
109891,Lindsay,427325,4,0.2430093721
109892,Ad,427325,2,0.0007865313
109893,Crissie,427326,13,0.0005158161
109894,Charley,427327,1,0.0802770686
109895,Eilis,427327,8,0.053886991
109896,Tirrell,427328,14,0.0059057831
109897,Arluene,427329,11,0.0142440652
109898,Sigfried,427330,10,3.9402123E-9
